ind_id	first_mating_time	sex
female_22	39.700000000000294	female
female_23	15.79999999999996	female
female_24	145.699999999996	female
female_25	5.099999999999998	female
female_26	12.99999999999997	female
female_30	86.69999999999935	female
female_31	8.899999999999984	female
female_32	4.4	female
female_33	18.799999999999997	female
female_34	0.6	female
female_40	7.19999999999999	female
female_42	36.80000000000025	female
female_44	10.19999999999998	female
female_45	1.8000000000000005	female
female_46	14.899999999999963	female
female_47	44.10000000000036	female
female_48	6.199999999999994	female
female_49	9.099999999999984	female
female_50	123.39999999999726	female
female_51	5.899999999999995	female
female_52	91.0999999999991	female
female_54	68.70000000000037	female
female_56	67.40000000000045	female
female_57	3.900000000000002	female
female_58	145.19999999999604	female
female_59	23.20000000000006	female
female_60	18.39999999999999	female
female_61	2.700000000000001	female
female_63	6.699999999999992	female
female_64	10.799999999999978	female
female_65	26.1000000000001	female
female_66	81.19999999999966	female
female_68	6.799999999999992	female
female_69	9.799999999999981	female
female_70	13.199999999999969	female
female_72	39.40000000000029	female
female_75	78.7999999999998	female
female_77	1.9000000000000006	female
female_78	17.299999999999976	female
female_79	86.69999999999935	female
female_80	78.99999999999979	female
female_81	4.5	female
female_82	9.499999999999982	female
female_84	55.40000000000052	female
female_85	20.40000000000002	female
female_86	5.999999999999995	female
female_87	102.79999999999843	female
female_88	263.99999999999153	female
female_90	11.399999999999975	female
female_91	9.599999999999982	female
female_92	0.0	female
female_93	60.30000000000059	female
female_95	7.39999999999999	female
female_97	66.60000000000049	female
female_98	16.699999999999967	female
female_100	42.20000000000033	female
female_102	30.20000000000016	female
female_103	9.799999999999981	female
female_105	57.50000000000055	female
female_106	27.300000000000118	female
female_112	30.100000000000158	female
female_115	38.50000000000028	female
female_116	6.199999999999994	female
female_117	46.100000000000385	female
female_123	28.10000000000013	female
female_125	20.200000000000017	female
female_128	3.5000000000000018	female
female_129	3.600000000000002	female
female_130	3.4000000000000017	female
female_131	46.60000000000039	female
female_134	26.500000000000107	female
female_135	11.099999999999977	female
female_136	1.0999999999999999	female
female_137	8.599999999999985	female
female_139	25.600000000000094	female
female_140	86.09999999999938	female
female_148	20.700000000000024	female
female_149	10.499999999999979	female
female_156	17.999999999999986	female
female_161	8.899999999999984	female
female_163	15.69999999999996	female
female_164	41.50000000000032	female
female_165	9.599999999999982	female
female_166	95.39999999999885	female
female_167	80.39999999999971	female
female_169	66.30000000000051	female
female_170	19.60000000000001	female
female_171	67.90000000000042	female
female_172	4.5	female
female_173	80.99999999999967	female
female_174	74.30000000000005	female
female_175	23.20000000000006	female
female_176	60.00000000000058	female
female_177	30.700000000000166	female
female_178	31.60000000000018	female
female_179	62.60000000000062	female
female_181	49.50000000000043	female
female_182	10.19999999999998	female
female_183	90.69999999999912	female
female_187	50.300000000000445	female
female_188	12.599999999999971	female
female_189	16.599999999999966	female
female_192	215.79999999999202	female
female_193	0.30000000000000004	female
female_194	7.099999999999991	female
female_195	67.70000000000043	female
female_196	9.199999999999983	female
female_197	33.60000000000021	female
female_198	25.800000000000097	female
female_200	119.69999999999747	female
female_202	84.49999999999947	female
female_203	80.99999999999967	female
female_204	39.800000000000296	female
female_205	5.399999999999997	female
female_208	0.4	female
female_209	3.3000000000000016	female
female_210	79.69999999999975	female
female_212	159.59999999999522	female
female_215	42.10000000000033	female
female_216	18.099999999999987	female
female_219	84.89999999999945	female
female_220	49.80000000000044	female
female_221	6.5999999999999925	female
female_224	10.499999999999979	female
female_225	5.599999999999996	female
female_226	11.699999999999974	female
female_228	96.49999999999879	female
female_233	41.800000000000324	female
female_234	0.0	female
female_236	48.00000000000041	female
female_237	5.099999999999998	female
female_239	12.89999999999997	female
female_241	30.800000000000168	female
female_242	4.6	female
female_243	52.90000000000048	female
female_244	8.299999999999986	female
female_249	47.1000000000004	female
female_250	18.19999999999999	female
female_251	14.199999999999966	female
female_252	57.10000000000054	female
female_254	40.90000000000031	female
female_256	11.899999999999974	female
female_257	8.099999999999987	female
female_258	0.9999999999999999	female
female_264	198.09999999999303	female
female_265	11.999999999999973	female
female_272	2.0000000000000004	female
female_274	9.099999999999984	female
female_275	21.70000000000004	female
female_277	12.69999999999997	female
female_278	47.1000000000004	female
female_279	35.70000000000024	female
female_280	45.50000000000038	female
female_282	150.8999999999957	female
female_285	0.2	female
female_288	70.20000000000029	female
female_289	23.20000000000006	female
female_291	132.99999999999673	female
female_293	2.9000000000000012	female
female_294	8.599999999999985	female
female_296	5.1999999999999975	female
female_298	10.899999999999977	female
female_300	8.799999999999985	female
female_301	2.3000000000000007	female
female_304	30.000000000000156	female
female_306	22.300000000000047	female
female_308	27.600000000000122	female
female_309	173.7999999999944	female
female_312	45.60000000000038	female
female_314	9.399999999999983	female
female_316	30.800000000000168	female
female_320	15.399999999999961	female
female_321	8.399999999999986	female
female_322	23.400000000000063	female
female_324	90.69999999999912	female
female_325	3.5000000000000018	female
female_327	69.9000000000003	female
female_328	9.99999999999998	female
female_329	14.099999999999966	female
female_330	179.69999999999408	female
female_332	8.599999999999985	female
female_333	62.900000000000624	female
female_336	9.399999999999983	female
female_337	15.299999999999962	female
female_338	25.900000000000098	female
female_339	40.3000000000003	female
female_341	17.69999999999998	female
female_344	49.600000000000435	female
female_346	51.60000000000046	female
female_349	66.00000000000053	female
female_351	152.09999999999565	female
female_353	44.30000000000036	female
female_354	9.799999999999981	female
female_355	15.199999999999962	female
female_356	17.199999999999974	female
female_358	99.29999999999863	female
female_359	51.30000000000046	female
female_362	8.699999999999985	female
female_364	8.899999999999984	female
female_365	68.2000000000004	female
female_366	6.5999999999999925	female
female_368	45.20000000000037	female
female_369	6.699999999999992	female
female_370	63.30000000000063	female
female_371	13.299999999999969	female
female_372	43.900000000000354	female
female_373	2.0000000000000004	female
female_376	40.90000000000031	female
female_378	35.500000000000234	female
female_379	35.30000000000023	female
female_382	12.099999999999973	female
female_386	14.699999999999964	female
female_387	15.499999999999961	female
female_390	26.70000000000011	female
female_391	49.700000000000436	female
female_395	40.2000000000003	female
female_396	13.699999999999967	female
female_399	17.399999999999977	female
female_401	6.8999999999999915	female
female_402	48.80000000000042	female
female_403	17.399999999999977	female
female_404	20.700000000000024	female
female_408	0.30000000000000004	female
female_411	10.599999999999978	female
female_412	12.79999999999997	female
female_413	24.400000000000077	female
female_414	13.599999999999968	female
female_417	6.099999999999994	female
female_419	20.000000000000014	female
female_421	45.300000000000374	female
female_422	4.699999999999999	female
female_423	0.4	female
female_424	23.20000000000006	female
female_428	13.499999999999968	female
female_429	24.300000000000075	female
female_430	8.999999999999984	female
female_432	38.300000000000274	female
female_433	57.10000000000054	female
female_435	48.300000000000416	female
female_436	22.900000000000055	female
female_437	10.699999999999978	female
female_438	6.199999999999994	female
female_439	52.00000000000047	female
female_440	23.90000000000007	female
female_443	40.70000000000031	female
female_445	0.7	female
female_448	8.399999999999986	female
female_450	75.89999999999996	female
female_451	3.0000000000000013	female
female_453	21.70000000000004	female
female_456	23.10000000000006	female
female_459	17.49999999999998	female
female_461	112.49999999999788	female
female_463	21.400000000000034	female
female_464	54.1000000000005	female
female_465	118.49999999999754	female
female_466	23.20000000000006	female
female_468	26.70000000000011	female
female_470	93.09999999999899	female
female_474	103.09999999999842	female
female_477	33.500000000000206	female
female_478	27.900000000000126	female
female_480	27.800000000000125	female
female_483	11.599999999999975	female
female_484	18.799999999999997	female
female_487	1.4000000000000001	female
female_488	76.9999999999999	female
female_489	0.9999999999999999	female
female_490	31.60000000000018	female
female_492	62.00000000000061	female
female_493	109.89999999999803	female
female_494	8.199999999999987	female
female_497	7.799999999999988	female
female_500	95.49999999999885	female
female_501	23.000000000000057	female
female_503	44.10000000000036	female
female_504	17.199999999999974	female
female_506	39.60000000000029	female
female_507	81.49999999999964	female
female_508	51.40000000000046	female
female_511	83.49999999999953	female
female_512	12.99999999999997	female
female_513	5.299999999999997	female
female_514	9.099999999999984	female
female_515	54.500000000000504	female
female_516	28.600000000000136	female
female_519	29.700000000000152	female
female_520	31.400000000000176	female
female_524	17.69999999999998	female
female_525	44.30000000000036	female
female_526	3.900000000000002	female
female_527	5.999999999999995	female
female_529	9.599999999999982	female
female_530	13.999999999999966	female
female_531	40.500000000000306	female
female_532	113.49999999999783	female
female_535	2.0000000000000004	female
female_536	6.099999999999994	female
female_537	8.599999999999985	female
female_540	0.4	female
female_541	7.999999999999988	female
female_542	4.4	female
female_546	7.39999999999999	female
female_548	13.699999999999967	female
female_549	94.4999999999989	female
female_550	27.100000000000115	female
female_551	25.800000000000097	female
female_553	7.899999999999988	female
female_554	15.199999999999962	female
female_555	17.799999999999983	female
female_558	170.6999999999946	female
female_562	68.3000000000004	female
female_564	83.89999999999951	female
female_565	4.4	female
female_566	214.6999999999921	female
female_568	15.199999999999962	female
female_572	39.000000000000284	female
female_573	25.500000000000092	female
female_574	28.10000000000013	female
female_575	17.799999999999983	female
female_579	33.0000000000002	female
female_580	2.2000000000000006	female
female_581	62.50000000000062	female
female_583	118.29999999999755	female
female_584	3.700000000000002	female
female_585	5.1999999999999975	female
female_588	9.399999999999983	female
female_590	26.0000000000001	female
female_592	12.99999999999997	female
female_593	10.09999999999998	female
female_594	35.500000000000234	female
female_595	408.0000000000243	female
female_596	14.499999999999964	female
female_598	57.90000000000055	female
female_602	19.60000000000001	female
female_606	30.100000000000158	female
female_607	41.900000000000325	female
female_609	0.30000000000000004	female
female_612	1.0999999999999999	female
female_614	1.0999999999999999	female
female_616	5.799999999999995	female
female_617	3.0000000000000013	female
female_618	20.900000000000027	female
female_619	19.300000000000004	female
female_620	33.2000000000002	female
female_623	56.40000000000053	female
female_624	14.999999999999963	female
female_629	107.79999999999815	female
female_630	50.80000000000045	female
female_631	12.89999999999997	female
female_634	14.299999999999965	female
female_635	39.9000000000003	female
female_636	32.100000000000186	female
female_637	5.699999999999996	female
female_638	4.799999999999999	female
female_639	43.900000000000354	female
female_640	43.200000000000344	female
female_642	9.599999999999982	female
female_648	13.09999999999997	female
female_650	25.40000000000009	female
female_651	9.099999999999984	female
female_653	26.900000000000112	female
female_654	1.3	female
female_656	9.799999999999981	female
female_657	4.699999999999999	female
female_659	21.400000000000034	female
female_660	2.600000000000001	female
female_663	106.8999999999982	female
female_664	7.999999999999988	female
female_669	0.30000000000000004	female
female_670	39.700000000000294	female
female_671	16.19999999999996	female
female_672	169.89999999999463	female
female_673	78.29999999999983	female
female_678	24.00000000000007	female
female_679	128.69999999999698	female
female_681	55.300000000000516	female
female_684	55.50000000000052	female
female_685	89.99999999999916	female
female_686	20.000000000000014	female
female_687	20.700000000000024	female
female_690	118.19999999999756	female
female_691	44.50000000000036	female
female_692	10.799999999999978	female
female_693	9.199999999999983	female
female_694	68.50000000000038	female
female_695	75.79999999999997	female
female_697	32.50000000000019	female
female_699	34.00000000000021	female
female_700	2.1000000000000005	female
female_701	27.600000000000122	female
female_702	21.10000000000003	female
female_703	36.80000000000025	female
female_704	21.300000000000033	female
female_705	34.00000000000021	female
female_707	33.3000000000002	female
female_708	36.70000000000025	female
female_709	40.60000000000031	female
female_712	11.099999999999977	female
female_713	25.000000000000085	female
female_716	11.399999999999975	female
female_718	3.1000000000000014	female
female_721	6.099999999999994	female
female_722	77.49999999999987	female
female_725	14.899999999999963	female
female_727	2.700000000000001	female
female_730	14.499999999999964	female
female_731	72.40000000000016	female
female_733	9.799999999999981	female
female_735	69.60000000000032	female
female_736	5.999999999999995	female
female_738	72.00000000000018	female
female_741	11.299999999999976	female
female_744	7.999999999999988	female
female_745	15.89999999999996	female
female_747	1.4000000000000001	female
female_750	32.30000000000019	female
female_752	26.300000000000104	female
female_755	75.3	female
female_757	21.500000000000036	female
female_759	1.2	female
female_760	259.19999999999044	female
female_762	2.400000000000001	female
female_764	10.499999999999979	female
female_767	133.4999999999967	female
female_768	18.699999999999996	female
female_770	3.0000000000000013	female
female_776	12.69999999999997	female
female_777	50.400000000000446	female
female_780	31.900000000000183	female
female_782	1.2	female
female_783	6.099999999999994	female
female_784	129.69999999999692	female
female_787	35.40000000000023	female
female_788	15.099999999999962	female
female_789	0.5	female
female_790	26.0000000000001	female
female_791	64.20000000000063	female
female_792	27.600000000000122	female
female_793	12.099999999999973	female
female_794	22.200000000000045	female
female_795	15.199999999999962	female
female_796	14.099999999999966	female
female_798	24.60000000000008	female
female_800	131.5999999999968	female
female_801	2.2000000000000006	female
female_802	59.400000000000574	female
female_803	102.99999999999842	female
female_805	181.199999999994	female
female_806	25.800000000000097	female
female_807	3.4000000000000017	female
female_810	1.0999999999999999	female
female_816	26.600000000000108	female
female_817	23.800000000000068	female
female_823	19.80000000000001	female
female_824	32.40000000000019	female
female_827	19.70000000000001	female
female_828	51.100000000000456	female
female_830	8.299999999999986	female
female_831	2.0000000000000004	female
female_832	24.300000000000075	female
female_834	56.80000000000054	female
female_836	53.200000000000486	female
female_837	30.000000000000156	female
female_838	28.300000000000132	female
female_843	30.30000000000016	female
female_846	89.1999999999992	female
female_847	16.19999999999996	female
female_848	58.700000000000564	female
female_852	13.999999999999966	female
female_853	6.5999999999999925	female
female_856	4.5	female
female_857	105.89999999999826	female
female_858	7.699999999999989	female
female_859	31.300000000000175	female
female_861	59.500000000000576	female
female_863	42.600000000000335	female
female_864	2.2000000000000006	female
female_868	13.899999999999967	female
female_869	0.30000000000000004	female
female_870	2.1000000000000005	female
female_871	1.2	female
female_875	57.60000000000055	female
female_876	38.00000000000027	female
female_879	55.60000000000052	female
female_881	17.399999999999977	female
female_883	72.70000000000014	female
female_884	68.1000000000004	female
female_886	37.000000000000256	female
female_888	11.899999999999974	female
female_892	6.399999999999993	female
female_893	103.19999999999841	female
female_895	29.400000000000148	female
female_896	23.90000000000007	female
female_898	42.10000000000033	female
female_899	13.999999999999966	female
female_901	63.40000000000063	female
female_903	20.000000000000014	female
female_905	60.200000000000585	female
female_908	15.099999999999962	female
female_912	20.700000000000024	female
female_914	26.200000000000102	female
female_915	59.60000000000058	female
female_916	13.599999999999968	female
female_917	11.499999999999975	female
female_918	70.20000000000029	female
female_920	82.79999999999957	female
female_921	1.3	female
female_922	41.800000000000324	female
female_925	17.299999999999976	female
female_926	9.299999999999983	female
female_927	32.100000000000186	female
female_928	12.69999999999997	female
female_931	6.799999999999992	female
female_932	87.39999999999931	female
female_934	6.499999999999993	female
female_936	47.0000000000004	female
female_938	10.699999999999978	female
female_940	28.400000000000134	female
female_942	3.1000000000000014	female
female_947	2.800000000000001	female
female_948	1.8000000000000005	female
female_949	38.90000000000028	female
female_953	6.199999999999994	female
female_955	21.70000000000004	female
female_958	0.0	female
female_962	22.40000000000005	female
female_966	41.60000000000032	female
female_967	10.29999999999998	female
female_968	28.600000000000136	female
female_969	20.900000000000027	female
female_970	54.0000000000005	female
female_972	15.79999999999996	female
female_973	9.299999999999983	female
female_974	13.499999999999968	female
female_975	17.999999999999986	female
female_976	10.799999999999978	female
female_979	4.999999999999998	female
female_983	6.199999999999994	female
female_984	10.399999999999979	female
female_985	34.100000000000215	female
female_986	2.3000000000000007	female
female_987	113.59999999999782	female
female_989	0.5	female
female_991	20.900000000000027	female
female_992	81.29999999999966	female
female_994	23.90000000000007	female
female_997	72.00000000000018	female
female_998	20.50000000000002	female
female_999	26.0000000000001	female
female_1004	6.8999999999999915	female
female_1010	12.99999999999997	female
female_1011	22.900000000000055	female
female_1012	43.00000000000034	female
female_1014	39.800000000000296	female
female_1019	7.099999999999991	female
female_1020	17.899999999999984	female
female_1021	65.60000000000055	female
female_1025	48.70000000000042	female
female_1033	5.1999999999999975	female
female_1035	48.10000000000041	female
female_1038	36.300000000000246	female
female_1040	16.599999999999966	female
female_1041	1.3	female
female_1042	8.299999999999986	female
female_1043	16.599999999999966	female
female_1046	51.50000000000046	female
female_1048	11.899999999999974	female
female_1052	34.00000000000021	female
female_1056	11.799999999999974	female
female_1057	85.99999999999939	female
female_1060	9.99999999999998	female
female_1063	12.299999999999972	female
female_1064	11.499999999999975	female
female_1065	160.89999999999515	female
female_1066	15.299999999999962	female
female_1067	29.900000000000155	female
female_1068	3.0000000000000013	female
female_1069	4.100000000000001	female
female_1070	3.900000000000002	female
female_1071	3.3000000000000016	female
female_1073	7.499999999999989	female
female_1075	24.70000000000008	female
female_1077	27.700000000000124	female
female_1080	34.60000000000022	female
female_1081	13.699999999999967	female
female_1082	2.400000000000001	female
female_1084	40.400000000000304	female
female_1085	4.5	female
female_1087	1.4000000000000001	female
female_1090	3.5000000000000018	female
female_1092	41.900000000000325	female
female_1093	11.199999999999976	female
female_1100	14.699999999999964	female
female_1104	51.100000000000456	female
female_1105	0.9999999999999999	female
female_1106	0.9999999999999999	female
female_1109	10.09999999999998	female
female_1110	77.19999999999989	female
female_1111	23.10000000000006	female
female_1113	18.599999999999994	female
female_1114	1.0999999999999999	female
female_1115	30.100000000000158	female
female_1116	38.60000000000028	female
female_1120	5.299999999999997	female
female_1121	39.50000000000029	female
female_1124	15.69999999999996	female
female_1125	78.49999999999982	female
female_1126	9.499999999999982	female
female_1127	1.2	female
female_1128	9.99999999999998	female
female_1129	24.100000000000072	female
female_1130	23.500000000000064	female
female_1131	34.200000000000216	female
female_1133	122.6999999999973	female
female_1134	0.7	female
female_1138	45.50000000000038	female
female_1140	2.500000000000001	female
female_1141	139.49999999999636	female
female_1142	5.1999999999999975	female
female_1143	83.59999999999953	female
female_1145	7.499999999999989	female
female_1147	19.500000000000007	female
female_1148	24.70000000000008	female
female_1151	55.900000000000524	female
female_1152	2.9000000000000012	female
female_1153	18.799999999999997	female
female_1156	1.6000000000000003	female
female_1158	23.000000000000057	female
female_1160	8.199999999999987	female
female_1161	79.49999999999976	female
female_1163	127.69999999999702	female
female_1165	9.399999999999983	female
female_1166	11.799999999999974	female
female_1169	18.599999999999994	female
female_1170	54.2000000000005	female
female_1172	156.99999999999537	female
female_1173	81.09999999999967	female
female_1177	8.199999999999987	female
female_1180	0.1	female
female_1181	120.19999999999744	female
female_1183	6.699999999999992	female
female_1184	2.600000000000001	female
female_1185	16.599999999999966	female
female_1189	73.00000000000013	female
female_1194	0.30000000000000004	female
female_1195	75.79999999999997	female
female_1197	19.500000000000007	female
female_1198	6.499999999999993	female
female_1199	25.200000000000088	female
female_1201	371.1000000000159	female
female_1202	68.2000000000004	female
female_1203	249.4999999999901	female
female_1204	15.099999999999962	female
female_1206	13.599999999999968	female
female_1207	40.400000000000304	female
female_1209	30.000000000000156	female
female_1210	12.69999999999997	female
female_1211	21.90000000000004	female
female_1216	13.09999999999997	female
female_1217	36.10000000000024	female
female_1218	35.90000000000024	female
female_1219	20.700000000000024	female
female_1221	17.999999999999986	female
female_1222	14.699999999999964	female
female_1224	35.90000000000024	female
female_1225	18.39999999999999	female
female_1226	62.50000000000062	female
female_1229	19.70000000000001	female
female_1230	34.50000000000022	female
female_1231	7.499999999999989	female
female_1232	6.8999999999999915	female
female_1233	10.599999999999978	female
female_1234	46.50000000000039	female
female_1235	6.699999999999992	female
female_1237	33.400000000000205	female
female_1238	15.89999999999996	female
female_1240	42.90000000000034	female
female_1241	21.00000000000003	female
female_1242	1.8000000000000005	female
female_1246	12.99999999999997	female
female_1247	17.299999999999976	female
female_1249	4.899999999999999	female
female_1251	4.6	female
female_1252	47.0000000000004	female
female_1253	3.4000000000000017	female
female_1254	65.20000000000057	female
female_1255	146.89999999999594	female
female_1256	10.699999999999978	female
female_1257	31.400000000000176	female
female_1259	29.400000000000148	female
female_1261	8.799999999999985	female
female_1262	47.600000000000406	female
female_1263	0.30000000000000004	female
female_1264	57.80000000000055	female
female_1265	77.99999999999984	female
female_1268	29.800000000000153	female
female_1273	9.299999999999983	female
female_1274	11.899999999999974	female
female_1276	11.399999999999975	female
female_1277	4.200000000000001	female
female_1279	154.6999999999955	female
female_1281	22.300000000000047	female
female_1282	2.600000000000001	female
female_1283	7.599999999999989	female
female_1284	123.39999999999726	female
female_1285	80.5999999999997	female
female_1288	38.80000000000028	female
female_1290	8.099999999999987	female
female_1291	3.1000000000000014	female
female_1292	25.900000000000098	female
female_1293	66.10000000000052	female
female_1294	37.40000000000026	female
female_1295	15.79999999999996	female
female_1297	16.99999999999997	female
female_1298	13.399999999999968	female
female_1299	18.19999999999999	female
female_1300	14.099999999999966	female
female_1302	3.2000000000000015	female
female_1304	8.099999999999987	female
female_1305	1.2	female
female_1307	19.500000000000007	female
female_1314	30.100000000000158	female
female_1315	4.699999999999999	female
female_1316	12.79999999999997	female
female_1319	7.29999999999999	female
female_1320	3.900000000000002	female
female_1321	8.399999999999986	female
female_1322	19.70000000000001	female
female_1328	19.1	female
female_1331	21.10000000000003	female
female_1335	13.199999999999969	female
female_1338	39.800000000000296	female
female_1339	17.69999999999998	female
female_1341	38.50000000000028	female
female_1342	2.700000000000001	female
female_1345	48.40000000000042	female
female_1346	12.499999999999972	female
female_1347	56.000000000000526	female
female_1348	12.499999999999972	female
female_1349	6.499999999999993	female
female_1352	14.699999999999964	female
female_1353	6.5999999999999925	female
female_1354	26.900000000000112	female
female_1356	4.200000000000001	female
female_1357	48.70000000000042	female
female_1358	260.3999999999907	female
female_1360	26.600000000000108	female
female_1362	157.69999999999533	female
female_1365	1.5000000000000002	female
female_1366	10.899999999999977	female
female_1367	4.200000000000001	female
female_1368	77.89999999999985	female
female_1370	88.09999999999927	female
female_1373	110.499999999998	female
female_1374	14.399999999999965	female
female_1376	35.600000000000236	female
female_1377	23.10000000000006	female
female_1379	94.6999999999989	female
female_1384	199.59999999999295	female
female_1385	44.80000000000037	female
female_1386	0.5	female
female_1388	8.699999999999985	female
female_1389	22.200000000000045	female
female_1390	3.3000000000000016	female
female_1391	56.80000000000054	female
female_1394	85.99999999999939	female
female_1396	12.69999999999997	female
female_1398	32.800000000000196	female
female_1403	43.40000000000035	female
female_1404	100.59999999999856	female
female_1405	7.899999999999988	female
female_1409	2.1000000000000005	female
female_1411	8.599999999999985	female
female_1413	6.299999999999994	female
female_1415	22.800000000000054	female
female_1416	15.69999999999996	female
female_1417	2.9000000000000012	female
female_1419	4.799999999999999	female
female_1420	21.600000000000037	female
female_1423	2.2000000000000006	female
female_1425	30.400000000000162	female
female_1426	10.09999999999998	female
female_1427	10.09999999999998	female
female_1428	37.30000000000026	female
female_1429	5.099999999999998	female
female_1430	97.69999999999872	female
female_1432	88.29999999999926	female
female_1433	25.000000000000085	female
female_1435	58.40000000000056	female
female_1437	81.49999999999964	female
female_1440	40.400000000000304	female
female_1442	40.0000000000003	female
female_1443	9.299999999999983	female
female_1444	10.999999999999977	female
female_1447	0.8999999999999999	female
female_1448	16.19999999999996	female
female_1450	30.500000000000163	female
female_1451	91.39999999999908	female
female_1452	4.799999999999999	female
female_1453	18.599999999999994	female
female_1454	13.299999999999969	female
female_1455	43.60000000000035	female
female_1457	70.50000000000027	female
female_1458	34.70000000000022	female
female_1459	7.899999999999988	female
female_1460	40.500000000000306	female
female_1463	11.899999999999974	female
female_1464	16.699999999999967	female
female_1465	4.4	female
female_1466	35.90000000000024	female
female_1467	8.499999999999986	female
female_1469	14.499999999999964	female
female_1472	8.299999999999986	female
female_1475	51.30000000000046	female
female_1477	83.9999999999995	female
female_1478	10.19999999999998	female
female_1480	307.9000000000015	female
female_1483	10.899999999999977	female
female_1485	32.20000000000019	female
female_1490	11.099999999999977	female
female_1491	57.10000000000054	female
female_1495	15.299999999999962	female
female_1497	1.0999999999999999	female
female_1498	55.300000000000516	female
female_1499	4.200000000000001	female
female_1501	32.9000000000002	female
female_1503	3.2000000000000015	female
female_1504	61.90000000000061	female
female_1506	11.599999999999975	female
female_1507	53.60000000000049	female
female_1508	6.5999999999999925	female
female_1510	7.999999999999988	female
female_1511	0.30000000000000004	female
female_1514	54.0000000000005	female
female_1516	27.300000000000118	female
female_1517	29.300000000000146	female
female_1518	61.80000000000061	female
female_1519	39.20000000000029	female
female_1523	16.699999999999967	female
female_1524	0.7999999999999999	female
female_1525	27.50000000000012	female
female_1526	15.499999999999961	female
female_1527	75.00000000000001	female
female_1528	69.80000000000031	female
female_1529	33.400000000000205	female
female_1530	26.900000000000112	female
female_1531	17.199999999999974	female
female_1532	2.0000000000000004	female
female_1537	6.399999999999993	female
female_1541	11.699999999999974	female
female_1543	55.900000000000524	female
female_1545	1.9000000000000006	female
female_1546	15.399999999999961	female
female_1547	35.600000000000236	female
female_1548	31.100000000000172	female
female_1549	11.699999999999974	female
female_1550	100.79999999999855	female
female_1552	63.10000000000063	female
female_1554	87.69999999999929	female
female_1557	46.50000000000039	female
female_1559	53.200000000000486	female
female_1560	110.99999999999797	female
female_1562	148.49999999999585	female
female_1563	14.699999999999964	female
female_1564	19.900000000000013	female
female_1568	13.799999999999967	female
female_1569	146.099999999996	female
female_1570	51.90000000000047	female
female_1571	14.399999999999965	female
female_1572	40.80000000000031	female
female_1577	53.30000000000049	female
female_1580	50.60000000000045	female
female_1581	7.499999999999989	female
female_1582	20.30000000000002	female
female_1584	24.60000000000008	female
female_1585	1.8000000000000005	female
female_1587	2.800000000000001	female
female_1589	46.40000000000039	female
female_1590	5.099999999999998	female
female_1591	45.70000000000038	female
female_1594	13.799999999999967	female
female_1595	4.899999999999999	female
female_1598	80.99999999999967	female
female_1599	13.599999999999968	female
female_1602	15.69999999999996	female
female_1603	34.60000000000022	female
female_1606	247.39999999999023	female
female_1607	135.59999999999658	female
female_1608	18.29999999999999	female
female_1611	74.70000000000003	female
female_1612	8.799999999999985	female
female_1613	10.499999999999979	female
female_1614	23.000000000000057	female
female_1615	14.899999999999963	female
female_1617	22.60000000000005	female
female_1618	12.599999999999971	female
female_1620	6.399999999999993	female
female_1622	159.49999999999523	female
female_1628	7.39999999999999	female
female_1631	48.300000000000416	female
female_1632	2.700000000000001	female
female_1633	32.100000000000186	female
female_1635	28.80000000000014	female
female_1636	2.1000000000000005	female
female_1638	4.000000000000002	female
female_1640	34.800000000000225	female
female_1642	11.199999999999976	female
female_1643	17.299999999999976	female
female_1645	83.69999999999952	female
female_1646	2.0000000000000004	female
female_1648	46.50000000000039	female
female_1650	78.49999999999982	female
female_1651	85.29999999999943	female
female_1653	23.800000000000068	female
female_1654	83.9999999999995	female
female_1655	19.80000000000001	female
female_1658	30.500000000000163	female
female_1660	4.100000000000001	female
female_1662	31.300000000000175	female
female_1663	6.8999999999999915	female
female_1664	1.4000000000000001	female
female_1665	10.19999999999998	female
female_1666	33.400000000000205	female
female_1671	1.0999999999999999	female
female_1672	116.19999999999767	female
female_1673	51.90000000000047	female
female_1674	7.099999999999991	female
female_1676	4.899999999999999	female
female_1677	3.2000000000000015	female
female_1678	83.9999999999995	female
female_1681	8.499999999999986	female
female_1682	7.699999999999989	female
female_1684	20.700000000000024	female
female_1685	66.4000000000005	female
female_1686	11.099999999999977	female
female_1688	5.899999999999995	female
female_1689	66.80000000000048	female
female_1690	0.5	female
female_1695	12.099999999999973	female
female_1696	45.70000000000038	female
female_1699	86.29999999999937	female
female_1701	1.3	female
female_1702	8.899999999999984	female
female_1703	12.499999999999972	female
female_1705	87.4999999999993	female
female_1706	117.29999999999761	female
female_1709	4.899999999999999	female
female_1714	111.49999999999794	female
female_1715	88.89999999999922	female
female_1716	15.99999999999996	female
female_1717	9.199999999999983	female
female_1718	18.19999999999999	female
female_1719	26.200000000000102	female
female_1722	0.4	female
female_1723	12.69999999999997	female
female_1724	36.200000000000244	female
female_1725	9.099999999999984	female
female_1727	29.50000000000015	female
female_1728	11.799999999999974	female
female_1730	5.099999999999998	female
female_1732	13.699999999999967	female
female_1734	59.00000000000057	female
female_1736	66.30000000000051	female
female_1737	12.99999999999997	female
female_1738	3.2000000000000015	female
female_1739	10.899999999999977	female
female_1740	17.199999999999974	female
female_1741	4.999999999999998	female
female_1742	6.399999999999993	female
female_1743	10.19999999999998	female
female_1744	4.5	female
female_1747	41.70000000000032	female
